Order_ID,Customer_Name,Category,Product,Region,Order_Date,Quantity,Price,Discount_%,Sales,Profit
ORD00588,Carrie Todd,Electronics,Laptop,West,2024-02-29,5,784,10,3920,1105.12
ORD00589,Craig Rojas,Beauty,Perfume,East,2024-10-04,1,659,20,659,173.97
ORD00590,Robert Scott,Sports,Dumbbells,South,2024-12-12,5,36,20,180,38.56
ORD00591,Collin Wilson,Fashion,Jacket,West,2024-01-22,3,396,5,1188,96.33
ORD00592,Angela Powers,Sports,Football,West,2024-04-19,3,127,15,381,113.02
ORD00593,Scott Gomez,Beauty,Face Wash,South,2024-03-18,3,413,15,1239,236.3
ORD00594,Jeremy Bates,Fashion,Shoes,South,2024-09-29,2,44,0,88,17.06
ORD00595,Sharon Jordan MD,Electronics,Smartwatch,North,2024-02-25,5,102,10,510,82.08
ORD00596,Kevin Rosario,Fashion,Jeans,South,2024-01-18,3,680,10,2040,405.43
ORD00597,Autumn Welch,Electronics,Smartphone,South,2024-08-23,1,235,10,235,51.38
ORD00598,Lisa Watson,Home & Kitchen,Table Lamp,North,2024-05-18,2,174,20,348,46.89
ORD00599,Megan Oneill,Electronics,Laptop,East,2025-03-20,1,749,0,749,96.13
ORD00600,Krista King,Fashion,Jeans,East,2024-11-21,5,75,5,375,69.91
ORD00601,Frank Lynn,Sports,Dumbbells,West,2024-09-26,4,710,10,2840,206.23
ORD00602,Carolyn Stephens,Sports,Dumbbells,North,2024-09-19,4,87,0,348,88.32
ORD00603,Kyle Thomas,Beauty,Face Wash,East,2025-02-04,3,885,5,2655,563.39
ORD00604,Michael Bennett,Beauty,Face Wash,North,2024-06-22,4,94,5,376,106.63
ORD00605,Robert Diaz,Sports,Dumbbells,West,2024-06-19,1,23,20,23,2.13
ORD00606,Angela Hood,Beauty,Face Wash,North,2025-04-22,1,780,20,780,162.88
ORD00607,Linda Smith,Beauty,Moisturizer,North,2024-03-21,5,712,20,3560,1030.91
ORD00608,Matthew Brown,Fashion,Shoes,South,2025-01-15,3,799,20,2397,334.55
ORD00609,Nathaniel Fleming,Beauty,Moisturizer,South,2025-02-12,5,207,20,1035,166.67
ORD00610,Lori Wood,Sports,Yoga Mat,South,2025-03-02,3,229,0,687,106.67
ORD00611,Laura Floyd,Electronics,Headphones,South,2024-10-14,4,126,10,504,49.13
ORD00612,Jesse Ortega,Electronics,Smartwatch,North,2025-02-22,2,335,5,670,105.08
ORD00613,Ashley Ortiz,Electronics,Smartwatch,South,2024-04-21,5,47,20,235,47.91
ORD00614,Nancy Phelps,Beauty,Lipstick,East,2025-02-12,2,392,20,784,139.07
ORD00615,Latoya Weber,Fashion,Jeans,South,2024-07-28,2,190,10,380,89.66
ORD00616,Brian Gonzalez,Fashion,T-Shirt,East,2024-11-10,3,776,0,2328,377.53
ORD00617,Samuel Harper,Fashion,Jeans,North,2024-02-04,5,393,5,1965,432.54
ORD00618,Kerri Romero,Beauty,Lipstick,North,2025-01-19,2,283,0,566,105.61
ORD00619,Derrick Mcgee,Home & Kitchen,Cookware,West,2024-06-12,5,668,10,3340,232.73
ORD00620,Karen Walker,Fashion,Shoes,North,2024-03-30,4,943,10,3772,630.37
ORD00621,Peter Douglas,Home & Kitchen,Chair,North,2024-03-19,2,901,15,1802,161.68
ORD00622,Joseph Marquez,Fashion,Shoes,South,2024-12-11,3,913,0,2739,494.08
ORD00623,Jodi Sharp,Fashion,Shoes,West,2024-07-03,4,695,5,2780,382.85
ORD00624,Christopher Torres,Fashion,T-Shirt,South,2024-07-24,2,545,15,1090,100.75
ORD00625,Mike Kirk,Fashion,Jacket,South,2025-01-21,3,952,10,2856,336.17
ORD00626,Janet Craig,Fashion,Shoes,North,2025-03-18,1,570,10,570,48.49
ORD00627,Jennifer Vargas,Electronics,Laptop,South,2024-10-14,4,877,15,3508,614.62
ORD00628,Omar Garza,Beauty,Perfume,North,2024-02-07,4,737,15,2948,627.31
ORD00629,Jerry Landry,Sports,Yoga Mat,West,2024-05-25,5,493,15,2465,333.81
ORD00630,Shawn Bowman,Beauty,Moisturizer,South,2024-12-19,4,426,5,1704,235.32
ORD00631,Cheryl Davis,Fashion,T-Shirt,South,2024-08-26,4,381,0,1524,121.68
ORD00632,Jennifer Mcgee,Sports,Yoga Mat,West,2024-12-21,3,215,5,645,117.21
ORD00633,Brittney Wright,Electronics,Laptop,South,2025-04-24,3,60,5,180,11.03
ORD00634,Caleb Richards,Home & Kitchen,Chair,East,2025-02-04,5,963,15,4815,304.74
ORD00635,Jonathan Brown,Home & Kitchen,Chair,East,2024-07-31,4,245,15,980,146.82
ORD00636,Raymond Morton,Electronics,Smartphone,East,2025-04-22,3,682,5,2046,613.17
ORD00637,Sharon Livingston,Fashion,Shoes,West,2024-09-07,3,770,20,2310,220.23
ORD00638,Janet Gardner,Sports,Football,East,2025-05-06,1,718,5,718,144.48
ORD00639,Nicole Robertson,Electronics,Smartphone,South,2025-04-21,1,824,20,824,48.65
ORD00640,Christian Beck,Sports,Yoga Mat,West,2024-03-25,1,316,20,316,17.2
ORD00641,Jared Wilson,Electronics,Laptop,West,2025-04-02,4,848,0,3392,735.82
ORD00642,Shannon Kelley,Home & Kitchen,Cookware,North,2024-09-20,5,876,15,4380,488.55
ORD00643,Cole Ray,Beauty,Moisturizer,South,2025-05-14,4,635,20,2540,409.68
ORD00644,Susan Doyle,Beauty,Lipstick,West,2024-12-06,4,55,10,220,20.84
ORD00645,Jamie Griffin MD,Home & Kitchen,Mixer,North,2024-02-17,1,609,0,609,80.25
ORD00646,Brian Reyes,Fashion,Jacket,East,2024-07-24,2,710,10,1420,413.48
ORD00647,Brittany Carroll,Fashion,Jeans,West,2024-10-07,4,924,20,3696,884.45
ORD00648,Tammy Stewart,Beauty,Perfume,East,2025-04-05,2,370,20,740,141.55
ORD00649,Rachel Thomas,Beauty,Perfume,South,2024-12-15,4,348,20,1392,207.93
ORD00650,Robert Thomas,Beauty,Lipstick,East,2024-04-07,5,670,10,3350,800.35
ORD00651,Joshua Pratt,Electronics,Laptop,North,2024-12-21,1,506,20,506,113.22
ORD00652,Meagan Williams,Electronics,Smartwatch,West,2025-03-23,2,124,10,248,21.54
ORD00653,Kara Buckley DDS,Sports,Yoga Mat,South,2024-12-23,4,674,15,2696,143.89
ORD00654,Jesse Nelson,Electronics,Smartphone,West,2025-01-26,1,104,15,104,7.31
ORD00655,Ronnie Davis,Fashion,T-Shirt,North,2024-04-29,1,460,10,460,137.64
ORD00656,Rachel Mueller,Sports,Football,North,2025-04-09,2,270,5,540,116.02
ORD00657,Michael Edwards,Fashion,Jeans,North,2024-10-31,5,77,20,385,83.7
ORD00658,Richard Cantrell,Fashion,Jeans,West,2025-05-10,3,343,0,1029,59.48
ORD00659,Aaron Gonzalez,Sports,Dumbbells,West,2025-02-20,5,878,0,4390,657.02
ORD00660,Kayla Davis,Home & Kitchen,Mixer,North,2024-06-30,4,497,15,1988,306.87
ORD00661,Connie Morales MD,Beauty,Perfume,East,2025-03-06,4,402,20,1608,229.49
ORD00662,Kimberly Gilbert,Home & Kitchen,Table Lamp,West,2025-05-09,3,286,20,858,172.53
ORD00663,James Stewart,Sports,Dumbbells,South,2024-09-11,5,410,10,2050,323.57
ORD00664,Tim Clark,Sports,Dumbbells,East,2024-01-30,2,655,20,1310,78.82
ORD00665,Justin Ayers,Electronics,Smartwatch,East,2024-05-23,3,729,20,2187,365.12
ORD00666,Angela Hill,Sports,Dumbbells,South,2025-01-13,1,888,20,888,207.26
ORD00667,John Green,Home & Kitchen,Cookware,East,2025-04-15,5,259,0,1295,294.38
ORD00668,Amanda Larsen,Sports,Football,North,2024-12-15,5,48,20,240,49.07
ORD00669,Mr. Juan Frye,Electronics,Laptop,North,2025-04-25,5,884,15,4420,566.5
ORD00670,Ashley Lyons,Fashion,Shoes,South,2025-01-29,1,592,15,592,81.33
ORD00671,Jennifer Freeman,Home & Kitchen,Mixer,South,2024-08-17,2,279,10,558,80.39
ORD00672,Jose Williams,Electronics,Smartwatch,North,2025-02-25,3,522,10,1566,301.49
ORD00673,Jill Mason,Beauty,Moisturizer,West,2025-02-08,2,476,15,952,243.19
ORD00674,Brad Lozano,Home & Kitchen,Cookware,West,2025-01-26,3,759,5,2277,264.98
ORD00675,Brittany Johnson,Beauty,Perfume,East,2024-03-23,4,650,10,2600,147.18
ORD00676,Lisa Stewart,Beauty,Face Wash,North,2024-05-13,2,694,0,1388,106.97
ORD00677,Emily Hall,Electronics,Laptop,South,2024-09-02,1,821,0,821,169.1
ORD00678,Daniel Oliver Jr.,Electronics,Smartwatch,East,2024-03-21,5,627,15,3135,416.27
ORD00679,Justin Jones,Home & Kitchen,Mixer,East,2024-09-01,4,440,15,1760,161.07
ORD00680,Jack Smith,Sports,Yoga Mat,South,2024-07-18,1,758,10,758,218.83
ORD00681,Erin Mcdonald,Sports,Dumbbells,West,2025-02-05,5,273,15,1365,379.5
ORD00682,Mariah Horton,Home & Kitchen,Cookware,North,2024-02-28,4,789,20,3156,207.18
ORD00683,Michael Johnson,Electronics,Smartphone,West,2025-03-04,2,607,20,1214,269.68
ORD00684,Andrew Meadows,Fashion,Shoes,South,2025-03-02,3,263,10,789,42.96
ORD00685,Kelli Fields,Beauty,Lipstick,East,2024-04-10,4,917,5,3668,999.4
ORD00686,Jesse Lopez,Home & Kitchen,Cookware,West,2024-08-21,4,827,5,3308,768.65
ORD00687,James Moore,Electronics,Smartphone,North,2024-02-27,4,667,15,2668,304.99
ORD00688,Cynthia Fox,Sports,Dumbbells,South,2025-04-02,4,227,15,908,131.84
ORD00689,Derrick Medina,Fashion,T-Shirt,West,2024-01-03,2,694,15,1388,124.61
ORD00690,Paula Moore,Electronics,Laptop,East,2024-07-01,4,493,10,1972,395.06
ORD00691,Kristen Garcia,Electronics,Headphones,West,2025-04-28,5,263,0,1315,161.68
ORD00692,Jodi Adams,Fashion,Jacket,North,2025-01-04,3,916,15,2748,148.61
ORD00693,Michael Brennan,Beauty,Lipstick,North,2025-01-21,5,745,10,3725,329.65
ORD00694,Todd Dunn,Fashion,Jeans,North,2024-09-01,4,344,20,1376,114.57
ORD00695,Michael Stewart,Home & Kitchen,Chair,South,2024-11-23,1,838,15,838,137.76
ORD00696,Robert Cruz,Home & Kitchen,Table Lamp,East,2024-02-01,1,429,20,429,114.41
ORD00697,Lindsey Wright,Fashion,Shoes,North,2024-03-10,5,754,20,3770,1063.04
ORD00698,Brittany Cook,Fashion,T-Shirt,South,2024-08-25,5,423,20,2115,142.44
ORD00699,Justin Vazquez,Sports,Football,South,2024-11-09,1,223,5,223,44.54
ORD00700,Andrew Lopez,Fashion,T-Shirt,East,2024-10-19,2,109,0,218,48.08
ORD00701,Donald Reed,Beauty,Face Wash,East,2024-12-24,2,443,0,886,66.65
ORD00702,Cheryl Fisher,Electronics,Headphones,East,2024-11-22,1,482,10,482,116.09
ORD00703,Nicole Pineda,Home & Kitchen,Cookware,South,2025-04-27,3,78,10,234,22.47
ORD00704,Lori Norris,Home & Kitchen,Cookware,East,2025-04-16,2,946,10,1892,253.17
ORD00705,Henry Ellis,Fashion,Shoes,South,2025-01-06,1,290,0,290,49.45
ORD00706,Dawn Jenkins,Fashion,Jacket,West,2024-04-20,3,493,10,1479,173.42
ORD00707,Anna Campos,Electronics,Laptop,North,2024-08-08,5,578,5,2890,754.58
ORD00708,Autumn Jones,Home & Kitchen,Cookware,North,2024-03-10,2,371,5,742,133.53
ORD00709,James Thomas,Sports,Dumbbells,South,2025-01-12,1,75,0,75,9.42
ORD00710,Emily Perez,Sports,Cricket Bat,South,2024-07-09,2,448,20,896,85.86
ORD00711,Leah Nunez,Home & Kitchen,Cookware,East,2025-04-24,3,677,5,2031,464.19
ORD00712,Deborah Williams,Beauty,Moisturizer,South,2024-07-24,5,39,20,195,23.54
ORD00713,Kenneth Frost,Fashion,Jacket,West,2024-10-04,5,674,5,3370,554.63
ORD00714,Richard Smith,Beauty,Perfume,East,2024-07-11,3,559,5,1677,168.22
ORD00715,Renee Miller,Home & Kitchen,Table Lamp,East,2025-01-30,5,659,20,3295,645.25
ORD00716,Paul Higgins,Sports,Cricket Bat,West,2024-09-18,4,502,15,2008,179.48
ORD00717,Christopher Boone,Sports,Football,East,2024-03-15,2,684,0,1368,156.41
ORD00718,Nicholas Williams,Electronics,Smartphone,West,2024-06-10,5,799,20,3995,1080.76
ORD00719,Sherry Ibarra,Home & Kitchen,Mixer,East,2024-04-27,2,470,20,940,274.08
ORD00720,Natalie Thomas,Home & Kitchen,Mixer,South,2024-09-17,4,153,0,612,126.77
ORD00721,Allison Robinson,Electronics,Smartphone,West,2024-12-02,4,264,5,1056,260.56
ORD00722,Kristine Reynolds,Electronics,Smartphone,East,2024-03-15,4,619,0,2476,391.51
ORD00723,Michael Shah,Beauty,Face Wash,East,2024-01-14,1,369,5,369,44.28
ORD00724,Katherine Schultz,Electronics,Smartwatch,North,2025-04-30,2,368,0,736,150.12
ORD00725,Courtney Watts,Home & Kitchen,Mixer,West,2024-02-18,3,28,15,84,5.88
ORD00726,Mrs. Frances Bishop,Electronics,Laptop,South,2024-04-29,1,903,20,903,79.78
ORD00727,Tina Tyler,Beauty,Face Wash,South,2025-03-14,5,863,5,4315,335.95
ORD00728,Alex Kelly,Beauty,Face Wash,West,2024-07-20,2,458,20,916,65.85
ORD00729,Samantha Foster,Sports,Dumbbells,South,2024-10-03,1,133,0,133,31.81
ORD00730,Sarah Davila,Electronics,Headphones,North,2024-10-24,4,232,20,928,65.32
ORD00731,Shawn Nguyen,Electronics,Smartphone,East,2024-02-17,5,340,10,1700,471.64
ORD00732,Marc Walker,Home & Kitchen,Cookware,East,2024-12-24,5,787,15,3935,1019.98
ORD00733,Thomas Long,Home & Kitchen,Chair,North,2025-01-03,3,665,0,1995,547.6
ORD00734,Catherine Patton,Electronics,Smartwatch,East,2024-03-31,2,707,5,1414,357.1
ORD00735,Kristen Warren,Beauty,Moisturizer,North,2025-02-24,5,919,5,4595,524.85
ORD00736,Brett Jimenez,Fashion,T-Shirt,North,2025-03-03,5,285,10,1425,210.43
ORD00737,Dawn Green,Home & Kitchen,Chair,North,2024-12-26,1,743,0,743,145.57
ORD00738,William Reyes,Electronics,Headphones,North,2024-01-26,5,672,0,3360,718.6
ORD00739,Michael Hicks,Beauty,Lipstick,West,2024-05-26,2,304,10,608,46.59
ORD00740,Clinton Guerrero,Home & Kitchen,Cookware,East,2024-07-19,5,990,20,4950,682.11
ORD00741,Veronica Myers,Electronics,Smartphone,North,2024-09-26,3,400,5,1200,157.05
ORD00742,Tyler Nichols,Home & Kitchen,Mixer,East,2025-01-12,5,133,10,665,189.08
ORD00743,Paul Miller,Fashion,Jeans,South,2024-02-14,3,612,0,1836,287.73
ORD00744,Nathan Wilson,Electronics,Laptop,West,2024-10-30,5,871,15,4355,715.41
ORD00745,Julie Williams,Home & Kitchen,Table Lamp,East,2024-08-08,5,300,10,1500,186.36
ORD00746,Michael Avila,Sports,Football,South,2025-01-13,5,394,10,1970,305.11
ORD00747,Steven Evans,Electronics,Smartwatch,West,2025-01-29,3,137,20,411,94.31
ORD00748,Nancy Evans,Electronics,Headphones,North,2024-10-24,5,506,20,2530,355.2
ORD00749,Madeline Thompson,Beauty,Perfume,North,2024-10-27,4,123,20,492,125.52
ORD00750,Brian Ward,Home & Kitchen,Mixer,South,2024-01-06,5,735,5,3675,704.83
ORD00751,Mallory Harris,Home & Kitchen,Mixer,North,2024-03-20,3,562,15,1686,97.4
ORD00752,Theresa Allen,Electronics,Laptop,East,2024-03-13,3,121,20,363,74.33
ORD00753,Christopher Owens,Fashion,Jeans,North,2024-01-26,1,289,0,289,26.09
ORD00754,Melissa Norton,Home & Kitchen,Table Lamp,East,2025-02-04,2,402,15,804,168.74
ORD00755,Briana Cross,Fashion,Jeans,East,2024-11-25,5,506,0,2530,554.16
ORD00756,Ralph Campbell,Electronics,Headphones,West,2025-02-16,2,206,20,412,55.72
ORD00757,John Torres,Sports,Cricket Bat,East,2025-04-21,1,249,20,249,12.65
ORD00758,Timothy Jimenez,Sports,Football,South,2024-06-03,1,298,5,298,41.83
ORD00759,Erica Roth,Sports,Dumbbells,West,2025-02-10,4,914,5,3656,675.75
ORD00760,Brian Sloan,Fashion,Shoes,East,2024-08-30,3,862,20,2586,257.15
ORD00761,David Jones,Beauty,Moisturizer,West,2025-02-20,4,973,10,3892,1167.31
ORD00762,Daniel Winters,Electronics,Laptop,North,2025-02-28,4,892,5,3568,186.35
ORD00763,Marie Leblanc,Sports,Cricket Bat,South,2024-07-19,5,73,15,365,54.14
ORD00764,Dr. John Maldonado,Fashion,Jeans,West,2025-03-02,4,613,10,2452,155.02
ORD00765,Frank Herring,Electronics,Laptop,West,2024-07-17,1,507,15,507,111.08
ORD00766,Doris Ward,Home & Kitchen,Chair,East,2025-04-23,2,884,5,1768,177.02
ORD00767,Julie Chang,Sports,Yoga Mat,South,2024-09-18,1,565,0,565,39.09
ORD00768,Kyle Nelson,Sports,Dumbbells,North,2024-10-28,3,115,0,345,64.61
ORD00769,Haley Diaz,Beauty,Perfume,West,2024-05-05,1,722,15,722,130.55
ORD00770,Ethan Matthews,Beauty,Face Wash,West,2024-09-19,2,284,20,568,40.75
ORD00771,William Thompson,Electronics,Headphones,East,2025-02-08,5,960,20,4800,473.73
ORD00772,Matthew Johnson,Beauty,Perfume,South,2025-03-29,5,173,5,865,243.15
ORD00773,Debra Taylor,Home & Kitchen,Chair,North,2024-11-08,2,889,5,1778,280.31
ORD00774,Angela Phelps,Home & Kitchen,Cookware,West,2024-11-01,4,549,20,2196,310.46
ORD00775,Patrick Barry,Home & Kitchen,Cookware,North,2024-06-19,1,430,20,430,107.12
ORD00776,Kim Williams,Sports,Yoga Mat,North,2024-05-29,4,621,15,2484,400.24
ORD00777,Nicole Hughes,Home & Kitchen,Table Lamp,East,2025-04-11,2,309,10,618,110.04
ORD00778,Benjamin Henry,Beauty,Lipstick,West,2024-08-08,2,343,10,686,155.35
ORD00779,Isaac Wang,Electronics,Smartphone,West,2025-04-11,3,112,20,336,37.04
ORD00780,Michelle Rice,Sports,Cricket Bat,South,2024-08-10,5,74,0,370,88.48
ORD00781,Alexa Knight,Home & Kitchen,Cookware,East,2024-06-10,5,373,5,1865,215.6
ORD00782,Dillon Cuevas,Sports,Dumbbells,South,2024-11-02,1,559,5,559,68.44
ORD00783,Mallory Ward,Beauty,Face Wash,South,2024-12-26,1,493,20,493,27.76
ORD00784,Margaret Williams,Beauty,Moisturizer,South,2025-05-13,5,452,10,2260,624.9
ORD00785,John Campbell,Home & Kitchen,Table Lamp,West,2024-11-03,4,518,10,2072,157.55
ORD00786,Monique Mcdaniel,Beauty,Perfume,South,2024-08-03,5,521,20,2605,590.17
ORD00787,Kevin Faulkner,Electronics,Smartwatch,South,2024-08-25,4,618,5,2472,519.43
ORD00788,Heather Robinson,Home & Kitchen,Table Lamp,North,2024-08-06,5,299,15,1495,441.6
ORD00789,Adam Jacobs,Sports,Dumbbells,West,2024-05-08,2,289,15,578,111.91
ORD00790,Joseph Gonzalez,Electronics,Smartphone,North,2025-04-03,3,830,10,2490,505.73
ORD00791,Hector Schultz,Sports,Cricket Bat,West,2025-03-25,4,449,15,1796,434.85
ORD00792,David Davis,Beauty,Face Wash,West,2024-07-14,1,885,10,885,263.22
ORD00793,Charles Hamilton,Electronics,Smartwatch,North,2024-05-18,3,511,5,1533,446.74
ORD00794,Miguel Carter,Sports,Dumbbells,South,2024-05-28,2,462,5,924,58.75
ORD00795,Gary Richardson,Fashion,Jacket,North,2024-04-21,5,251,20,1255,264.45
ORD00796,Melissa Sanchez,Beauty,Lipstick,South,2025-02-26,1,275,20,275,78.33
ORD00797,Andrea Roberts,Sports,Cricket Bat,North,2024-06-02,5,417,0,2085,521.68
ORD00798,Joanna Kelly,Fashion,T-Shirt,West,2024-10-07,2,920,10,1840,389.47
ORD00799,Ricky Weiss,Beauty,Face Wash,East,2024-11-13,5,407,0,2035,228.36
ORD00800,Thomas Morton,Home & Kitchen,Cookware,South,2024-06-19,5,187,0,935,177.68
ORD00801,Derek Berry,Sports,Football,West,2024-04-30,1,493,10,493,35.45
ORD00802,Kimberly Hall,Beauty,Lipstick,West,2025-04-30,5,609,20,3045,413.34
ORD00803,James Fleming,Electronics,Smartphone,South,2024-01-26,4,199,5,796,47.36
ORD00804,Jennifer Lowe,Sports,Football,East,2024-06-16,4,709,0,2836,613.34
ORD00805,Jeremy Gonzalez,Sports,Cricket Bat,South,2024-05-22,2,206,15,412,21.43
ORD00806,Kathleen Macias DVM,Electronics,Headphones,South,2024-05-06,2,542,10,1084,93.23
ORD00807,Mr. Joseph Ortiz,Home & Kitchen,Chair,South,2024-01-17,1,815,5,815,79.36
ORD00808,Matthew Mason,Fashion,T-Shirt,North,2024-12-21,2,836,0,1672,112.56
ORD00809,David Hull,Home & Kitchen,Cookware,East,2024-04-01,4,879,20,3516,978.64
ORD00810,Danielle Jackson,Home & Kitchen,Table Lamp,East,2025-03-22,3,129,20,387,100.02
ORD00811,Allen Adams,Electronics,Laptop,East,2024-04-08,2,480,20,960,266.29
ORD00812,Deanna Martinez,Sports,Dumbbells,East,2024-03-05,1,959,10,959,80.52
ORD00813,Amber Morgan,Beauty,Lipstick,West,2025-02-17,2,976,0,1952,429.74
ORD00814,Anne Brooks,Beauty,Face Wash,West,2025-01-24,2,1000,20,2000,214.19
ORD00815,Pamela Cabrera,Beauty,Moisturizer,East,2025-03-17,2,54,15,108,15.51
ORD00816,Cindy Palmer,Home & Kitchen,Mixer,East,2025-02-08,5,281,20,1405,390.26
ORD00817,Angela Pierce,Home & Kitchen,Table Lamp,East,2024-08-27,4,979,15,3916,382.09
ORD00818,Anthony Perkins,Home & Kitchen,Cookware,North,2024-09-07,2,595,20,1190,139.29
ORD00819,Kathleen Gonzalez,Sports,Cricket Bat,West,2024-07-19,3,231,5,693,85.1
ORD00820,Charles Harris,Beauty,Moisturizer,West,2024-06-10,1,348,0,348,19.55
ORD00821,Ryan Hawkins,Beauty,Lipstick,South,2024-08-15,2,623,15,1246,212.26
ORD00822,Dennis Barber,Electronics,Headphones,North,2024-01-18,3,955,0,2865,647.36
ORD00823,Kerri Franklin,Electronics,Smartphone,North,2025-01-08,4,767,5,3068,847.66
ORD00824,Mike Archer,Sports,Football,North,2024-06-07,4,764,5,3056,907.93
ORD00825,Michael Rosario,Fashion,Jeans,East,2025-03-28,2,709,0,1418,241.38
ORD00826,Amber Collins,Electronics,Smartphone,South,2024-06-21,4,369,5,1476,197.6
ORD00827,John Chambers,Electronics,Headphones,West,2024-07-01,1,116,0,116,10.17
ORD00828,Anthony Jones,Electronics,Headphones,South,2024-08-16,3,70,10,210,30.34
ORD00829,Julie Morales,Fashion,T-Shirt,North,2025-03-02,5,223,0,1115,212.21
ORD00830,Margaret Quinn,Beauty,Lipstick,North,2025-02-27,1,644,0,644,74.4
ORD00831,Austin Anderson,Fashion,Jacket,West,2024-05-05,4,962,0,3848,685.15
ORD00832,Brian Hurst,Electronics,Smartphone,West,2024-07-12,5,51,20,255,17.14
ORD00833,Linda Bennett,Electronics,Smartwatch,South,2025-05-05,3,875,10,2625,735.64
ORD00834,Donna Sandoval,Fashion,Jacket,West,2024-09-29,5,596,20,2980,178.28
ORD00835,Cynthia Pruitt,Beauty,Face Wash,North,2024-01-16,3,843,10,2529,627.17
ORD00836,Melinda Clark,Beauty,Face Wash,West,2025-02-03,1,778,15,778,112.87
ORD00837,Philip Mcintosh,Fashion,T-Shirt,West,2024-06-12,2,308,20,616,172.32
ORD00838,Sarah Murphy MD,Home & Kitchen,Cookware,South,2024-04-18,4,65,15,260,16.57
ORD00839,Kimberly Rios,Home & Kitchen,Mixer,North,2025-03-11,4,663,5,2652,339.53
ORD00840,Virginia Thompson,Beauty,Face Wash,North,2024-09-18,5,909,15,4545,895.41
ORD00841,Jason Gould,Home & Kitchen,Cookware,South,2024-12-04,4,199,5,796,58.3
ORD00842,Brian Munoz,Electronics,Laptop,South,2024-09-23,5,700,10,3500,927.71
ORD00843,Mr. Craig Berry,Home & Kitchen,Mixer,East,2024-03-14,2,956,20,1912,520.31
ORD00844,Bryan Wilson,Electronics,Headphones,North,2024-09-13,2,949,0,1898,430.38
ORD00845,Christine Adkins,Fashion,T-Shirt,West,2024-02-21,2,358,20,716,107.11
ORD00846,Stephanie Perez,Electronics,Smartwatch,South,2024-10-30,4,982,5,3928,888.86
ORD00847,Suzanne Rivera,Electronics,Smartphone,South,2025-03-13,5,459,15,2295,336.67
ORD00848,Joseph Rose,Electronics,Smartphone,South,2024-05-04,1,933,20,933,110.54
ORD00849,Shane Ward,Beauty,Lipstick,North,2024-03-05,4,516,15,2064,486.32
ORD00850,Jeffrey Reed,Home & Kitchen,Chair,South,2024-03-17,5,707,15,3535,925.69
ORD00851,Rebecca Roberts,Home & Kitchen,Chair,South,2024-02-25,4,190,5,760,213.71
ORD00852,Chad Jefferson,Electronics,Laptop,West,2024-03-22,2,811,5,1622,102.22
ORD00853,Jeremy Sanchez,Sports,Dumbbells,North,2024-07-17,2,656,5,1312,245.5
ORD00854,Carol Moreno,Fashion,Shoes,South,2024-10-06,1,955,0,955,153.23
ORD00855,Connor Mendez,Fashion,T-Shirt,North,2024-10-17,5,300,20,1500,282.48
ORD00856,Mike Rivas,Electronics,Smartphone,South,2024-05-07,3,214,0,642,171.61
ORD00857,Misty Chen,Electronics,Laptop,East,2024-07-10,4,436,20,1744,391.01
ORD00858,Danielle Jones,Electronics,Smartwatch,North,2024-06-17,4,173,15,692,175.4
ORD00859,Christine Wolfe,Sports,Cricket Bat,West,2024-07-25,2,756,5,1512,439.23
ORD00860,Christopher Rogers,Electronics,Laptop,South,2024-04-24,2,756,10,1512,151.58
ORD00861,Corey Perez,Electronics,Laptop,East,2025-04-20,1,442,5,442,77.75
ORD00862,Christina Douglas,Beauty,Perfume,South,2024-03-16,4,762,5,3048,429.93
ORD00863,David Williams,Sports,Yoga Mat,South,2024-09-24,5,624,15,3120,359.05
ORD00864,Heidi Maldonado MD,Fashion,Shoes,West,2024-11-23,3,621,5,1863,291.21
ORD00865,Thomas Clark,Sports,Football,South,2024-12-19,4,910,5,3640,711.11
ORD00866,Jeffrey Brown,Home & Kitchen,Cookware,South,2025-02-07,5,705,0,3525,866.45
ORD00867,Jesus Hodges,Home & Kitchen,Cookware,East,2025-03-11,5,914,0,4570,528.86
ORD00868,Patricia Hickman,Home & Kitchen,Table Lamp,West,2024-02-04,3,649,5,1947,263.5
ORD00869,Emily Ramirez,Home & Kitchen,Chair,South,2024-03-17,1,380,0,380,45.05
ORD00870,Peter Wright,Beauty,Lipstick,West,2025-04-05,4,44,5,176,40.7
ORD00871,Steven Jackson,Beauty,Face Wash,South,2024-08-17,1,77,15,77,4.74
ORD00872,Lauren Hernandez,Fashion,Jeans,East,2024-05-18,5,315,0,1575,178.11
ORD00873,Natalie Hill,Beauty,Face Wash,North,2025-03-05,5,298,5,1490,135.28
ORD00874,Angela Carroll,Home & Kitchen,Table Lamp,West,2024-05-04,5,359,0,1795,93.52
ORD00875,Susan Davis,Electronics,Laptop,North,2024-03-22,1,841,10,841,171.91
ORD00876,Matthew Phillips,Home & Kitchen,Cookware,South,2024-08-01,5,235,10,1175,271.56
ORD00877,Angela Mccarthy,Sports,Football,North,2025-04-01,3,450,0,1350,111.69
ORD00878,Peter Arnold,Fashion,T-Shirt,North,2025-03-16,2,746,0,1492,120.11
ORD00879,Lynn Jones,Beauty,Face Wash,South,2024-11-18,5,517,20,2585,581.57
ORD00880,Thomas Montgomery,Sports,Dumbbells,West,2024-12-15,2,156,15,312,68.46
ORD00881,Curtis Johnson,Beauty,Moisturizer,East,2024-11-22,2,982,10,1964,372.46
